date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:15	30339/30339	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cbfbb4d1a553e07fa76667a5ba6a3289%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-11.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-11.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:15	31311/31311	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210454c0f7d31f12eb47fb6aaf3a64b8a%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-12.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-12.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:17	29447/29447	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22094686cf1558d89e2c59ad06a948b843%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-13.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-13.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:18	22437/22437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2203c3f8ebc181128efbbb654e0368077e%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-14.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-14.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:18	30547/30547	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fb4425df2e4f9f025a0de4bc24884d7a%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-15.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-15.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:20	31478/31478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bf63879c432ab8783be159ef8dab49b6%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-16.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-16.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:21	41406/41406	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2277fe054d17541c709bddca01ccd9878e%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-17.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-17.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:22	35473/35473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fb39f13249f049dbdf3cee8a925958df%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-18.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-18.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:23	33160/33160	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22102d189461ddbd6d80363daa14c3edb7%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-19.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-19.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:24	29818/29818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bc18345ca50e3963135728561a19841%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-2.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-2.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:24	2366/2366	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227d7cd14cc92e64ecfc8af8da74d0db12%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-20.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-20.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:25	29141/29141	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222e0b69c0e598e55e245ec5409e9b1278%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-3.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-3.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:27	31087/31087	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22526a62247365bd149c581b30a6425c76%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-4.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-4.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:27	35041/35041	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217bfc770b74c0c03311a46ce85533c29%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-5.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-5.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:28	26286/26286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f8e1f94107c647a89d40ff11d7a0b22b%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-6.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-6.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:30	32449/32449	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d7253574d244868c5a734c6b70c2146e%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-7.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-7.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:30	34150/34150	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dc852055335e5dec608e7bcdd3cb2041%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-8.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-8.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:31	33103/33103	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dd7192c6ee771f74c7067de261c66926%22	https://unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-9.svg	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/fonts/line/unicons-9.svg	(from https://unicons.iconscout.com/release/v4.0.0/css/line.css)
23:51:32	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-5c02515f64b69%22	https://shreethemes.in/bootgen/layouts/images/overlay.png	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/overlay.png	(from https://shreethemes.in/bootgen/layouts/css/style.min.css)
