date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:39	12484/12484	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:34%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/team.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/team.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:40	12837/12837	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:30%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/pricing.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/pricing.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:41	12063/12063	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:32%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/project.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/project.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:42	12804/12804	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:31%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/project-details.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/project-details.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:43	12738/12738	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:35%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/testimonial.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/testimonial.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:44	12822/12822	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:26%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/blog.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/blog.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:44	14613/14613	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:25%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/blog-left.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/blog-left.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:46	14614/14614	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:25%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/blog-right.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/blog-right.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:47	16872/16872	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:24%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/blog-details.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/blog-details.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:48	11485/11485	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20Feb%202021%2010:45:26%20GMT	https://demo.voidcoders.com/htmldemo/hexa/main-files/contact.html	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/contact.html	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
